URL,Event,Date,R_Name,B_Name,R_Result,B_Result,Bout Type,Method,Round,Time,Format,Total Time,Referee,R_KD,B_KD,R_Sig. Str. Landed,R_Sig. Str. Attempted,R_Sig. Str. %,B_Sig. Str. Landed,B_Sig. Str. Attempted,B_Sig. Str. %,R_Total Str. Landed,R_Total Str. Attempted,B_Total Str. Landed,B_Total Str. Attempted,R_TD Landed,R_TD Attempted,R_TD %,B_TD Landed,B_TD Attempted,B_TD %,R_Sub. Att,B_Sub. Att,R_Ctrl,B_Ctrl
http://ufcstats.com/fight-details/2adfc6444d1adc01,UFC on FOX: Henderson vs Diaz,2012-12-08,BJ Penn,Rory MacDonald,L,W,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Herb Dean,0.0,0.0,24.0,89.0,26.0,116.0,203.0,57.0,53.0,119.0,125.0,212.0,0.0,2.0,0.0,1.0,3.0,33.0,0.0,0.0,0.9333333333333333,2.5166666666666666
http://ufcstats.com/fight-details/3b1aed7d00a775c6,UFC on FOX: Henderson vs Diaz,2012-12-08,Mauricio Rua,Alexander Gustafsson,L,W,Light Heavyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Dan Miragliotta,0.0,0.0,41.0,95.0,43.0,72.0,156.0,46.0,51.0,105.0,128.0,215.0,1.0,3.0,33.0,6.0,12.0,50.0,1.0,0.0,1.4666666666666668,3.8666666666666667
http://ufcstats.com/fight-details/bc72dac46f0383f1,UFC on FOX: Henderson vs Diaz,2012-12-08,Benson Henderson,Nate Diaz,W,L,UFC Lightweight Title Bout,Decision - Unanimous,5,5.0,5 Rnd (5-5-5-5-5),25.0,Herb Dean,1.0,0.0,124.0,198.0,62.0,30.0,83.0,36.0,183.0,259.0,95.0,160.0,8.0,12.0,66.0,0.0,6.0,0.0,0.0,2.0,17.0,0.7333333333333333
http://ufcstats.com/fight-details/4eda704823ccfb71,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Nick Penner,Cody Donovan,L,W,Light Heavyweight Bout,KO/TKO,1,4.583333333333333,3 Rnd (5-5-5),4.583333333333333,Marc Goddard,1.0,1.0,7.0,18.0,38.0,19.0,27.0,70.0,23.0,37.0,31.0,44.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,1.8,0.9833333333333333
http://ufcstats.com/fight-details/f82c414666fe934c,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Brendan Loughnane,Mike Wilkinson,L,W,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,John Sharp,1.0,0.0,75.0,119.0,63.0,54.0,159.0,33.0,96.0,142.0,119.0,240.0,0.0,2.0,0.0,1.0,12.0,8.0,0.0,0.0,1.9,3.8666666666666667
http://ufcstats.com/fight-details/e57b884785848624,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Ben Alloway,Manuel Rodriguez,W,L,Welterweight Bout,KO/TKO,1,4.95,3 Rnd (5-5-5),4.95,Steve Perceval,1.0,0.0,16.0,26.0,61.0,4.0,12.0,33.0,18.0,28.0,17.0,25.0,0.0,0.0,,3.0,4.0,75.0,0.0,0.0,0.4666666666666667,3.65
http://ufcstats.com/fight-details/d4c85298623130de,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Mike Pierce,Seth Baczynski,W,L,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Marc Goddard,0.0,0.0,16.0,48.0,33.0,34.0,106.0,32.0,51.0,93.0,94.0,185.0,6.0,12.0,50.0,0.0,0.0,,0.0,0.0,10.066666666666666,0.18333333333333332
http://ufcstats.com/fight-details/61d89fc97e7b145c,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Igor Pokrajac,Joey Beltran,NC,NC,Light Heavyweight Bout,Overturned,3,5.0,3 Rnd (5-5-5),15.0,John Sharp,0.0,0.0,48.0,94.0,51.0,65.0,139.0,46.0,63.0,111.0,206.0,299.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.9333333333333333,9.45
http://ufcstats.com/fight-details/a6097fd4e77cb881,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Chad Mendes,Yaotzin Meza,W,L,Featherweight Bout,KO/TKO,1,1.9166666666666665,3 Rnd (5-5-5),1.9166666666666665,Steve Perceval,1.0,0.0,10.0,13.0,76.0,2.0,15.0,13.0,11.0,14.0,2.0,15.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.03333333333333333,0.0
http://ufcstats.com/fight-details/6834ae686aa0c588,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Hector Lombard,Rousimar Palhares,W,L,Middleweight Bout,KO/TKO,1,3.6333333333333333,3 Rnd (5-5-5),3.6333333333333333,Marc Goddard,2.0,0.0,24.0,46.0,52.0,6.0,13.0,46.0,26.0,48.0,6.0,13.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.75,0.0
http://ufcstats.com/fight-details/ddf2eff896475431,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Colin Fletcher,Norman Parke,L,W,Ultimate Fighter Australia vs. UK Lightweight Tournament Title Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,John Sharp,0.0,0.0,56.0,141.0,39.0,42.0,98.0,42.0,66.0,154.0,48.0,105.0,0.0,0.0,,6.0,9.0,66.0,0.0,0.0,0.5833333333333334,6.85
http://ufcstats.com/fight-details/d6b3c56a4cf14c1a,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Robert Whittaker,Brad Scott,W,L,Ultimate Fighter Australia vs. UK Welterweight Tournament Title Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Steve Perceval,1.0,0.0,83.0,202.0,41.0,55.0,171.0,32.0,89.0,208.0,82.0,205.0,0.0,0.0,,1.0,5.0,20.0,0.0,0.0,0.36666666666666664,4.25
http://ufcstats.com/fight-details/e2bacdc395aa7b40,UFC on FX: Sotiropoulos vs Pearson,2012-12-14,George Sotiropoulos,Ross Pearson,L,W,Lightweight Bout,KO/TKO,3,0.6833333333333333,5 Rnd (5-5-5-5-5),10.683333333333334,Marc Goddard,0.0,2.0,34.0,113.0,30.0,50.0,100.0,50.0,35.0,114.0,53.0,103.0,1.0,6.0,16.0,0.0,1.0,0.0,0.0,0.0,1.5166666666666666,0.3
http://ufcstats.com/fight-details/b43c83505edcd8fa,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Jared Papazian,Tim Elliott,L,W,Flyweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Chris Tognoni,0.0,1.0,36.0,97.0,37.0,36.0,69.0,52.0,46.0,109.0,189.0,256.0,0.0,1.0,0.0,7.0,14.0,50.0,0.0,4.0,2.15,7.133333333333334
http://ufcstats.com/fight-details/8935fc5943a78c20,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Mike Rio,John Cofer,W,L,Lightweight Bout,Submission,3,4.183333333333334,3 Rnd (5-5-5),14.183333333333334,Kim Winslow,0.0,0.0,30.0,67.0,44.0,31.0,59.0,52.0,67.0,111.0,57.0,87.0,4.0,11.0,36.0,0.0,0.0,,1.0,0.0,5.866666666666667,3.033333333333333
http://ufcstats.com/fight-details/6463a48c9347a9f3,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Reuben Duran,Hugo Viana,L,W,Bantamweight Bout,KO/TKO,1,4.083333333333333,3 Rnd (5-5-5),4.083333333333333,Steve Mazzagatti,0.0,3.0,8.0,30.0,26.0,22.0,39.0,56.0,8.0,30.0,26.0,43.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.36666666666666664,0.6166666666666667
http://ufcstats.com/fight-details/6b83234360b3ca62,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,TJ Waldburger,Nick Catone,W,L,Welterweight Bout,Submission,2,1.0666666666666667,3 Rnd (5-5-5),6.066666666666666,Herb Dean,1.0,0.0,13.0,17.0,76.0,10.0,16.0,62.0,14.0,18.0,14.0,20.0,1.0,5.0,20.0,1.0,2.0,50.0,4.0,0.0,1.3166666666666667,3.3166666666666664
http://ufcstats.com/fight-details/12d17a837caeae63,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Vinc Pichel,Rustam Khabilov,L,W,Lightweight Bout,KO/TKO,1,2.25,3 Rnd (5-5-5),2.25,Chris Tognoni,0.0,0.0,0.0,4.0,0.0,13.0,19.0,68.0,1.0,5.0,19.0,25.0,0.0,0.0,,5.0,6.0,83.0,0.0,0.0,0.03333333333333333,1.6
http://ufcstats.com/fight-details/452a9728317893d7,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Johnny Bedford,Marcos Vinicius,W,L,Bantamweight Bout,KO/TKO,2,1.0,3 Rnd (5-5-5),6.0,Kim Winslow,2.0,0.0,34.0,60.0,56.0,4.0,15.0,26.0,45.0,72.0,5.0,16.0,1.0,1.0,100.0,0.0,0.0,,0.0,1.0,3.283333333333333,0.0
http://ufcstats.com/fight-details/1d20bba4aca5f81a,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Mike Pyle,James Head,W,L,Welterweight Bout,KO/TKO,1,1.9166666666666665,3 Rnd (5-5-5),1.9166666666666665,Steve Mazzagatti,1.0,0.0,9.0,17.0,52.0,13.0,25.0,52.0,9.0,17.0,15.0,27.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1,0.3333333333333333
http://ufcstats.com/fight-details/e88c59ad88e9dc27,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Dustin Poirier,Jonathan Brookins,W,L,Featherweight Bout,Submission,1,4.25,3 Rnd (5-5-5),4.25,Herb Dean,0.0,0.0,35.0,73.0,47.0,26.0,54.0,48.0,38.0,76.0,26.0,54.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.15,0.45
http://ufcstats.com/fight-details/cade8a4e97911e89,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Pat Barry,Shane del Rosario,W,L,Heavyweight Bout,KO/TKO,2,0.43333333333333335,3 Rnd (5-5-5),5.433333333333334,Kim Winslow,1.0,0.0,11.0,15.0,73.0,14.0,25.0,56.0,11.0,15.0,33.0,44.0,0.0,0.0,,1.0,4.0,25.0,0.0,2.0,0.31666666666666665,3.3166666666666664
http://ufcstats.com/fight-details/99c12cc04b4261bf,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Colton Smith,Mike Ricci,W,L,Ultimate Fighter 16 Welterweight Tournament Title Bout,Decision - Unanimous,3,5.0,3 Rnd + OT (5-5-5-5),15.0,Steve Mazzagatti,0.0,0.0,15.0,18.0,83.0,9.0,15.0,60.0,88.0,113.0,10.0,17.0,7.0,16.0,43.0,0.0,0.0,,1.0,0.0,12.433333333333334,0.5666666666666667
http://ufcstats.com/fight-details/5bcc7204a43cf34e,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Roy Nelson,Matt Mitrione,W,L,Heavyweight Bout,KO/TKO,1,2.966666666666667,5 Rnd (5-5-5-5-5),2.966666666666667,Herb Dean,1.0,0.0,23.0,53.0,43.0,13.0,28.0,46.0,23.0,53.0,13.0,28.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.8,0.3333333333333333
http://ufcstats.com/fight-details/fc9ec3a01d0129b6,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Chris Cariaso,John Moraga,L,W,Flyweight Bout,Submission,3,1.1833333333333333,3 Rnd (5-5-5),11.183333333333334,Chris Tognoni,0.0,0.0,39.0,122.0,31.0,26.0,74.0,35.0,41.0,124.0,31.0,79.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,1.0,0.6,1.4666666666666668
http://ufcstats.com/fight-details/a551d93167533459,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Leonard Garcia,Max Holloway,L,W,Featherweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Kim Winslow,0.0,1.0,89.0,359.0,24.0,120.0,269.0,44.0,92.0,367.0,122.0,273.0,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,1.6333333333333333,0.13333333333333333
http://ufcstats.com/fight-details/84500d5c1aba97a2,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Philip De Fries,Todd Duffee,L,W,Heavyweight Bout,KO/TKO,1,2.066666666666667,3 Rnd (5-5-5),2.066666666666667,Yves Lavigne,0.0,1.0,7.0,13.0,53.0,20.0,31.0,64.0,12.0,18.0,22.0,33.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.9,0.55
http://ufcstats.com/fight-details/85f67de8e9dc5689,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Michael Johnson,Myles Jury,L,W,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Herb Dean,0.0,0.0,6.0,41.0,14.0,56.0,121.0,46.0,10.0,45.0,125.0,209.0,0.0,0.0,,3.0,6.0,50.0,0.0,1.0,0.0,10.5
http://ufcstats.com/fight-details/0d4927585d0480fc,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Melvin Guillard,Jamie Varner,L,W,Lightweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Chris Tognoni,0.0,0.0,57.0,112.0,50.0,32.0,97.0,32.0,62.0,117.0,66.0,148.0,0.0,1.0,0.0,7.0,10.0,70.0,1.0,1.0,0.9833333333333333,3.9166666666666665
http://ufcstats.com/fight-details/ea9059fd076a2f1e,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Erik Perez,Byron Bloodworth,W,L,Bantamweight Bout,KO/TKO,1,3.8333333333333335,3 Rnd (5-5-5),3.8333333333333335,Kim Winslow,1.0,0.0,40.0,58.0,68.0,8.0,11.0,72.0,49.0,72.0,9.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.3166666666666664,0.15
http://ufcstats.com/fight-details/5a65ffe3842ce2f2,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Brad Pickett,Eddie Wineland,L,W,Bantamweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Yves Lavigne,0.0,1.0,67.0,212.0,31.0,90.0,294.0,30.0,67.0,212.0,90.0,294.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.03333333333333333,0.0
http://ufcstats.com/fight-details/bab948352454f302,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Chris Leben,Derek Brunson,L,W,Middleweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Herb Dean,0.0,0.0,40.0,94.0,42.0,41.0,130.0,31.0,103.0,164.0,76.0,174.0,0.0,0.0,,4.0,13.0,30.0,0.0,1.0,0.0,7.35
http://ufcstats.com/fight-details/23cdc3ef525ba8e4,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Yushin Okami,Alan Belcher,W,L,Middleweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Chris Tognoni,0.0,0.0,20.0,44.0,45.0,6.0,28.0,21.0,81.0,115.0,15.0,39.0,1.0,5.0,20.0,0.0,0.0,,0.0,2.0,8.016666666666667,3.3833333333333333
http://ufcstats.com/fight-details/526790a5b3c4b5a2,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Tim Boetsch,Constantinos Philippou,L,W,Middleweight Bout,KO/TKO,3,2.183333333333333,3 Rnd (5-5-5),12.183333333333334,Kim Winslow,1.0,0.0,25.0,53.0,47.0,28.0,74.0,37.0,41.0,74.0,56.0,108.0,2.0,8.0,25.0,0.0,0.0,,0.0,0.0,3.15,2.8166666666666664
http://ufcstats.com/fight-details/5d7a720a2e2f4749,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Jim Miller,Joe Lauzon,W,L,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Yves Lavigne,0.0,0.0,91.0,204.0,44.0,35.0,123.0,28.0,96.0,210.0,40.0,128.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0,3.0,3.183333333333333,2.1166666666666667
http://ufcstats.com/fight-details/02a373f6503b3530,UFC 155: Dos Santos vs Velasquez II,2012-12-29,Junior Dos Santos,Cain Velasquez,L,W,UFC Heavyweight Title Bout,Decision - Unanimous,5,5.0,5 Rnd (5-5-5-5-5),25.0,Herb Dean,0.0,1.0,57.0,137.0,41.0,111.0,224.0,49.0,66.0,146.0,210.0,339.0,0.0,1.0,0.0,11.0,33.0,33.0,0.0,0.0,1.05,13.916666666666666
http://ufcstats.com/fight-details/c3dc4fef380f7cdb,DREAM 18,2012-12-31,Satoru Kitaoka,Will Brooks,L,W,Lightweight Bout,KO/TKO,2,3.7666666666666666,3 Rnd (5-5-5),8.766666666666666,Yuji Shimada,0.0,0.0,2.0,13.0,15.0,55.0,83.0,66.0,2.0,13.0,75.0,104.0,0.0,5.0,0.0,2.0,2.0,100.0,5.0,0.0,,
http://ufcstats.com/fight-details/21a0b6cd9723f85c,DREAM 18,2012-12-31,Marloes Coenen,Fiona Muxlow,W,L,Women's Featherweight Bout,Submission,1,3.4833333333333334,3 Rnd (5-5-5),3.4833333333333334,Kenichi Serizawa,0.0,0.0,19.0,29.0,65.0,5.0,18.0,27.0,27.0,38.0,15.0,28.0,0.0,0.0,,0.0,0.0,,4.0,0.0,,
http://ufcstats.com/fight-details/b96e96764933dd7c,DREAM 18,2012-12-31,Hayato Sakurai,Phil Baroni,W,L,Welterweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Moritaka Oshiro,0.0,0.0,56.0,107.0,52.0,51.0,118.0,43.0,123.0,177.0,114.0,201.0,1.0,2.0,50.0,2.0,6.0,33.0,0.0,0.0,,
http://ufcstats.com/fight-details/d53731ff465cddef,DREAM 18,2012-12-31,Melvin Manhoef,Denis Kang,W,L,Middleweight Bout,KO/TKO,1,0.8333333333333334,3 Rnd (5-5-5),0.8333333333333334,Kenichi Serizawa,1.0,0.0,4.0,8.0,50.0,0.0,12.0,0.0,4.0,8.0,0.0,12.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,
http://ufcstats.com/fight-details/8d967a14dd9189c0,DREAM 18,2012-12-31,Bibiano Fernandes,Yoshiro Maeda,W,L,Catch Weight Bout,Submission,1,1.7666666666666666,3 Rnd (5-5-5),1.7666666666666666,Yuji Shimada,0.0,0.0,1.0,3.0,33.0,1.0,4.0,25.0,1.0,3.0,6.0,9.0,1.0,1.0,100.0,0.0,0.0,,2.0,0.0,,
http://ufcstats.com/fight-details/51c354507aa80512,DREAM 18,2012-12-31,Shinya Aoki,Antonio McKee,W,L,Lightweight Bout,KO/TKO,2,0.4,3 Rnd (5-5-5),5.4,Kenichi Serizawa,0.0,0.0,5.0,11.0,45.0,3.0,6.0,50.0,6.0,12.0,4.0,8.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,,
http://ufcstats.com/fight-details/1081c31d9b093566,DREAM 18,2012-12-31,Hiroyuki Takaya,Georgi Karakhanyan,L,W,Featherweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Yuji Shimada,0.0,0.0,34.0,86.0,39.0,73.0,131.0,55.0,56.0,112.0,127.0,189.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,1.0,,
http://ufcstats.com/fight-details/295ca78f56ebee0f,DREAM 18,2012-12-31,Tatsuya Kawajiri,Michihiro Omigawa,W,L,Featherweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Moritaka Oshiro,0.0,0.0,14.0,40.0,35.0,1.0,9.0,11.0,139.0,188.0,26.0,38.0,3.0,4.0,75.0,0.0,0.0,,3.0,1.0,,
http://ufcstats.com/fight-details/f2e14ec18f3b6672,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Estevan Payan,Michael Bravo,W,L,Lightweight Bout,KO/TKO,2,4.016666666666667,3 Rnd (5-5-5),9.016666666666666,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/07005006dce71011,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Jorge Gurgel,Adriano Martins,L,W,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/f8b8c4437ee210f5,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Roger Gracie,Anthony Smith,W,L,Middleweight Bout,Submission,2,3.2666666666666666,3 Rnd (5-5-5),8.266666666666666,John McCarthy,0.0,0.0,18.0,36.0,50.0,19.0,73.0,26.0,19.0,37.0,19.0,73.0,1.0,2.0,50.0,0.0,0.0,,1.0,0.0,1.8,0.13333333333333333
http://ufcstats.com/fight-details/02fb1b19e5987e38,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Pat Healy,Kurt Holobaugh,W,L,Lightweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Kevin Nix,0.0,0.0,22.0,56.0,39.0,28.0,69.0,40.0,74.0,123.0,80.0,126.0,3.0,6.0,50.0,0.0,0.0,,4.0,1.0,11.75,0.8666666666666667
http://ufcstats.com/fight-details/ba92547fcdea973f,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Tim Kennedy,Trevor Smith,W,L,Middleweight Bout,Submission,3,1.6,3 Rnd (5-5-5),11.6,Mark Carter,0.0,0.0,38.0,50.0,76.0,14.0,27.0,51.0,66.0,78.0,31.0,44.0,3.0,5.0,60.0,3.0,11.0,27.0,1.0,0.0,4.75,3.183333333333333
http://ufcstats.com/fight-details/da66ac8c442e29ed,Strikeforce - Marquardt vs Saffiedine,2013-01-12,KJ Noons,Ryan Couture,L,W,Lightweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Don Turnage,0.0,0.0,52.0,128.0,40.0,44.0,150.0,29.0,54.0,130.0,45.0,151.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.05,0.03333333333333333
http://ufcstats.com/fight-details/8d47c8c7be67e241,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Jacare Souza,Ed Herman,W,L,Catch Weight Bout,Submission,1,3.1666666666666665,3 Rnd (5-5-5),3.1666666666666665,Mark Carter,0.0,0.0,14.0,27.0,51.0,10.0,34.0,29.0,18.0,31.0,22.0,47.0,2.0,2.0,100.0,0.0,0.0,,1.0,1.0,1.2333333333333334,0.0
http://ufcstats.com/fight-details/689ae33bc74cee64,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Gegard Mousasi,Mike Kyle,W,L,Light Heavyweight Bout,Submission,1,4.15,3 Rnd (5-5-5),4.15,Don Turnage,0.0,0.0,23.0,44.0,52.0,7.0,29.0,24.0,42.0,64.0,11.0,33.0,1.0,2.0,50.0,0.0,0.0,,1.0,0.0,2.533333333333333,0.0
http://ufcstats.com/fight-details/120b837f5751cd5a,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Josh Barnett,Nandor Guelmino,W,L,Heavyweight Bout,Submission,1,2.183333333333333,3 Rnd (5-5-5),2.183333333333333,Kevin Nix,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,1.0,3.0,2.0,2.0,100.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
http://ufcstats.com/fight-details/4adbf8f6282c7d00,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Daniel Cormier,Dion Staring,W,L,Heavyweight Bout,KO/TKO,2,4.033333333333333,3 Rnd (5-5-5),9.033333333333333,John McCarthy,0.0,0.0,53.0,88.0,60.0,8.0,18.0,44.0,87.0,128.0,16.0,28.0,4.0,6.0,66.0,0.0,0.0,,0.0,0.0,6.55,0.08333333333333333
http://ufcstats.com/fight-details/8f95f838d17bba10,Strikeforce - Marquardt vs Saffiedine,2013-01-12,Nate Marquardt,Tarec Saffiedine,L,W,Strikeforce Welterweight Title Bout,Decision - Unanimous,5,5.0,5 Rnd (5-5-5-5-5),25.0,John McCarthy,0.0,0.0,68.0,205.0,33.0,116.0,201.0,57.0,79.0,218.0,164.0,251.0,1.0,10.0,10.0,1.0,3.0,33.0,0.0,0.0,3.216666666666667,4.333333333333333
http://ufcstats.com/fight-details/f4273b2155fe20fe,UFC on FX: Belfort vs Bisping,2013-01-19,Francisco Trinaldo,CJ Keith,W,L,Lightweight Bout,Submission,2,1.8333333333333335,3 Rnd (5-5-5),6.833333333333334,Marc Goddard,0.0,0.0,12.0,19.0,63.0,3.0,9.0,33.0,27.0,34.0,5.0,11.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,0.0,3.9833333333333334,1.1166666666666667
http://ufcstats.com/fight-details/c7ad34973f9d1cf6,UFC on FX: Belfort vs Bisping,2013-01-19,Wagner Prado,Ildemar Alcantara,L,W,Light Heavyweight Bout,Submission,2,2.65,3 Rnd (5-5-5),7.65,Mario Yamasaki,0.0,0.0,28.0,53.0,52.0,24.0,55.0,43.0,41.0,70.0,39.0,70.0,0.0,1.0,0.0,2.0,3.0,66.0,0.0,3.0,1.2166666666666668,1.4333333333333333
http://ufcstats.com/fight-details/7601245171a28da1,UFC on FX: Belfort vs Bisping,2013-01-19,Iuri Alcantara,Pedro Nobre,NC,NC,Bantamweight Bout,Could Not Continue,1,2.183333333333333,3 Rnd (5-5-5),2.183333333333333,Dan Miragliotta,0.0,0.0,20.0,31.0,64.0,3.0,10.0,30.0,26.0,38.0,3.0,10.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.1166666666666667,0.05
http://ufcstats.com/fight-details/470f6fdd47f671fd,UFC on FX: Belfort vs Bisping,2013-01-19,Edson Barboza,Lucas Martins,W,L,Lightweight Bout,KO/TKO,1,2.6333333333333333,3 Rnd (5-5-5),2.6333333333333333,Mario Yamasaki,1.0,0.0,26.0,45.0,57.0,12.0,31.0,38.0,29.0,49.0,12.0,31.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.16666666666666666,0.0
http://ufcstats.com/fight-details/302ce74d8b0d12a6,UFC on FX: Belfort vs Bisping,2013-01-19,Diego Nunes,Nik Lentz,L,W,Featherweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Dan Miragliotta,0.0,0.0,18.0,32.0,56.0,56.0,74.0,75.0,19.0,33.0,205.0,234.0,0.0,0.0,,10.0,21.0,47.0,0.0,0.0,0.0,12.216666666666667
http://ufcstats.com/fight-details/dff7ce155b47442c,UFC on FX: Belfort vs Bisping,2013-01-19,Ronny Markes,Andrew Craig,W,L,Middleweight Bout,Decision - Unanimous,3,5.0,3 Rnd (5-5-5),15.0,Marc Goddard,0.0,0.0,5.0,9.0,55.0,20.0,29.0,68.0,28.0,32.0,90.0,106.0,2.0,12.0,16.0,0.0,1.0,0.0,2.0,0.0,8.816666666666666,2.9833333333333334
http://ufcstats.com/fight-details/8f426040f746905d,UFC on FX: Belfort vs Bisping,2013-01-19,Godofredo Pepey,Milton Vieira,W,L,Featherweight Bout,Decision - Split,3,5.0,3 Rnd (5-5-5),15.0,Mario Yamasaki,0.0,0.0,36.0,76.0,47.0,17.0,34.0,50.0,104.0,153.0,58.0,84.0,0.0,1.0,0.0,5.0,6.0,83.0,0.0,0.0,4.2,6.016666666666667
http://ufcstats.com/fight-details/7651b2e09ea2c420,UFC on FX: Belfort vs Bisping,2013-01-19,Thiago Tavares,Khabib Nurmagomedov,L,W,Lightweight Bout,KO/TKO,1,1.9166666666666665,3 Rnd (5-5-5),1.9166666666666665,Dan Miragliotta,0.0,1.0,2.0,10.0,20.0,22.0,31.0,70.0,2.0,10.0,22.0,31.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.21666666666666667
