,name,url
1901,Lina Lansberg,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff
1902,Taylor Lapilus,http://ufcstats.com/fighter-details/8b1ed83b02303075
1903,Chad Laprise,http://ufcstats.com/fighter-details/c03a5022f8439f2a
1904,Anthony Lapsley,http://ufcstats.com/fighter-details/f3a853544e4413c4
1905,TJ Laramie,http://ufcstats.com/fighter-details/cd2e5a390821fb48
1906,Icho Larenas,http://ufcstats.com/fighter-details/49efbdc6c9f650c4
1907,Lorenz Larkin,http://ufcstats.com/fighter-details/9450848a71d53776
1908,Jeremy Larsen,http://ufcstats.com/fighter-details/c3bd649a9194e50c
1909,Brock Larson,http://ufcstats.com/fighter-details/5eedbf1e9601be35
1910,Ryan Larson,http://ufcstats.com/fighter-details/7107e53ebd7435fb
1911,Bobby Lashley,http://ufcstats.com/fighter-details/b0826525fa17231d
1912,Ilir Latifi,http://ufcstats.com/fighter-details/e9a3aeb207578eea
1913,Sione Latu,http://ufcstats.com/fighter-details/5898357a45a73674
1914,Jenel Lausa,http://ufcstats.com/fighter-details/ec664422b22d9787
1915,Joe Lauzon,http://ufcstats.com/fighter-details/3bad7ef643840f67
1916,Dan Lauzon,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4
1917,Sandra Lavado,http://ufcstats.com/fighter-details/aa6da8cb3a26da04
1918,Chatt Lavender,http://ufcstats.com/fighter-details/5449dcccd972ff83
1919,Muhammed Lawal,http://ufcstats.com/fighter-details/a571770c4016736f
1920,Robbie Lawler,http://ufcstats.com/fighter-details/f2925e6db404bf1d
1921,Tom Lawlor,http://ufcstats.com/fighter-details/4d44f37107f01b9b
1922,Justin Lawrence,http://ufcstats.com/fighter-details/879f6cae48d25baa
1923,Lance Lawrence,http://ufcstats.com/fighter-details/ce039df1994b18f0
1924,Ronnie Lawrence,http://ufcstats.com/fighter-details/e7e01e266a9d4342
1925,Eric Lawson,http://ufcstats.com/fighter-details/38e5d9dcb0fddc42
1926,Jimmy Lawson,http://ufcstats.com/fighter-details/e43eefb10d440cb0
1927,Valmir Lazaro,http://ufcstats.com/fighter-details/777dea713da2441d
1928,Zviad Lazishvili,http://ufcstats.com/fighter-details/41498c2d1a87b154
1929,Mounir Lazzez,http://ufcstats.com/fighter-details/49ee5024966efc0d
1930,Cung Le,http://ufcstats.com/fighter-details/d4f364dd076bb0e2
1931,Thanh Le,http://ufcstats.com/fighter-details/882b3f5a0774d575
1932,Jordan Leavitt,http://ufcstats.com/fighter-details/ac026518a9b4dc0f
1933,Jerome LeBanner,http://ufcstats.com/fighter-details/2d0b10789feafddb
1934,Chris Leben,http://ufcstats.com/fighter-details/d43a048a880efdff
1935,Mickael Lebout,http://ufcstats.com/fighter-details/c575ab451e3c5b1d
1936,Stephen Ledbetter,http://ufcstats.com/fighter-details/56ec58954158966a
1937,Justin Ledet,http://ufcstats.com/fighter-details/ba1e6cb3d43f7430
1938,James Lee,http://ufcstats.com/fighter-details/863d06a7ef8bc98c
1939,David Lee,http://ufcstats.com/fighter-details/8caca5857ce0e30b
1940,Jackie Lee,http://ufcstats.com/fighter-details/4985113c0928aa62
1941,Eun Soo Lee,http://ufcstats.com/fighter-details/39c568f8c579913e
1942,Tae Hyun Lee,http://ufcstats.com/fighter-details/de99da2c0d18d34a
1943,Tommy Lee,http://ufcstats.com/fighter-details/806975e1b4f47b27
1944,Matt Lee,http://ufcstats.com/fighter-details/d9e3743bae8d703d
1945,Imani Lee,http://ufcstats.com/fighter-details/0802be3516ef8f66
1946,Vaughan Lee,http://ufcstats.com/fighter-details/8bb6f4479685bbcc
1947,Kevin Lee,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7
1948,Rocky Lee,http://ufcstats.com/fighter-details/0d1c163b206e8c5f
1949,Andrea Lee,http://ufcstats.com/fighter-details/05fa626cb33d15b8
1950,JeongYeong Lee,http://ufcstats.com/fighter-details/d008d785f6347dc2
1951,Ricky Legere Jr.,http://ufcstats.com/fighter-details/5817df778cc27274
1952,Sherron Leggett,http://ufcstats.com/fighter-details/4f670b7972fa0a2e
1953,Cheyden Leialoha,http://ufcstats.com/fighter-details/98cbbc06074c68a4
1954,Claudia Leite,http://ufcstats.com/fighter-details/90550a08f0b02b6f
1955,Thales Leites,http://ufcstats.com/fighter-details/cfb65863d5099327
1956,Stefan Leko,http://ufcstats.com/fighter-details/d56bb6dff2ae77eb
1957,Gabe Lemley,http://ufcstats.com/fighter-details/fd4578cac86d75ca
1958,Amanda Lemos,http://ufcstats.com/fighter-details/3df5493bb279226f
1959,Giacomo Lemos,http://ufcstats.com/fighter-details/f37822d5b3e47517
1960,Christophe Leninger,http://ufcstats.com/fighter-details/7269329bd87eb479
1961,Jesse Lennox,http://ufcstats.com/fighter-details/3ae10ac4df3df05c
1962,Jean Francois Lenogue,http://ufcstats.com/fighter-details/e60201cfab7d656d
1963,Nik Lentz,http://ufcstats.com/fighter-details/6fb1ba67bef41b37
1964,Alberta Cerra Leon,http://ufcstats.com/fighter-details/6e02c318762f52f1
1965,Victoria Leonardo,http://ufcstats.com/fighter-details/9dedfdd91070ddd8
1966,Anthony Leone,http://ufcstats.com/fighter-details/86b9b51a81e9c339
1967,Chad Leonhardt,http://ufcstats.com/fighter-details/657d0ed181f04215
1968,Kimo Leopoldo,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3
1969,Michael Lerma,http://ufcstats.com/fighter-details/f1fd8ec1023c89b3
1970,Lukasz Les,http://ufcstats.com/fighter-details/5a8e30ed38a5bc6f
1971,Brock Lesnar,http://ufcstats.com/fighter-details/513c6f1715e547a8
1972,Frank Lester,http://ufcstats.com/fighter-details/edd8d5d8089a35f8
1973,Valerie Letourneau,http://ufcstats.com/fighter-details/46a2f24feb258ae0
1974,Leah Letson,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7
1975,Justin Levens,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778
1976,Marcus LeVesseur,http://ufcstats.com/fighter-details/182f2b78582de3d8
1977,David Levicki,http://ufcstats.com/fighter-details/49590e0508b2c19f
1978,Kyle Levinton,http://ufcstats.com/fighter-details/81ddc98fceb30086
1979,Natan Levy,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5
1980,John Lewis,http://ufcstats.com/fighter-details/4a01dc8376736ef5
1981,Derrick Lewis,http://ufcstats.com/fighter-details/d3df1add9d9a7efb
1982,Bevon Lewis,http://ufcstats.com/fighter-details/899923ff6ab13917
1983,Brandon Lewis,http://ufcstats.com/fighter-details/6623cb1c27025634
1984,Malik Lewis,http://ufcstats.com/fighter-details/f60dbe6e05489c4f
1985,Chi Lewis-Parry,http://ufcstats.com/fighter-details/a307a10414d0ad00
1986,Li Jingliang,http://ufcstats.com/fighter-details/e64b96c07d7ce999
1987,Liang Na,http://ufcstats.com/fighter-details/ec0dcceace7d25a3
1988,Jess Liaudin,http://ufcstats.com/fighter-details/a8aba6fd8a463043
1989,Chuck Liddell,http://ufcstats.com/fighter-details/a390eb8a9b2df298
1990,Rodrigo Lidio,http://ufcstats.com/fighter-details/11b5a809c3120e27
1991,Sam Liera,http://ufcstats.com/fighter-details/421ccfc6ddb17958
1992,Zach Light,http://ufcstats.com/fighter-details/5d7c18191b8aa432
1993,Scott Lighty,http://ufcstats.com/fighter-details/998c8890a8dde1eb
1994,Chris Liguori,http://ufcstats.com/fighter-details/0e31bfd26cc8c503
1995,Donnie Liles,http://ufcstats.com/fighter-details/a1bf037613180253
1996,Jae Suk Lim,http://ufcstats.com/fighter-details/bbb15f301e4a490a
1997,Hyun Gyu Lim,http://ufcstats.com/fighter-details/203c957eac95dd87
1998,Juliana Lima,http://ufcstats.com/fighter-details/75a6a390fd5dca46
1999,Dhiego Lima,http://ufcstats.com/fighter-details/e9213f53ddeca978
2000,Douglas Lima,http://ufcstats.com/fighter-details/264111bf62662fbf
2001,Mabelly Lima,http://ufcstats.com/fighter-details/6135fd9665fbb74e
2002,Miguel Linares,http://ufcstats.com/fighter-details/18c49685296c60e6
2003,Emiliano Linares,http://ufcstats.com/fighter-details/a4ef92274a45143d
2004,Matt Lindland,http://ufcstats.com/fighter-details/0e041d43a47d2e4b
2005,Jake Lindsey,http://ufcstats.com/fighter-details/33e00249ef08d3a4
2006,John Lineker,http://ufcstats.com/fighter-details/c268b2cfebccf652
2007,Austin Lingo,http://ufcstats.com/fighter-details/305d73ede05e31ad
2008,Lucio Linhares,http://ufcstats.com/fighter-details/a780d16cf7eed44d
2009,Philipe Lins,http://ufcstats.com/fighter-details/53c943c873cffe90
2010,Ariane Lipski,http://ufcstats.com/fighter-details/6551c64fbcd1a467
2011,Tainara Lisboa,http://ufcstats.com/fighter-details/2c5f5749569eef66
2012,Dean Lister,http://ufcstats.com/fighter-details/68c6cd5287b473a7
2013,Wesley Little,http://ufcstats.com/fighter-details/008c6e1a25751575
2014,Abner Lloveras,http://ufcstats.com/fighter-details/6448e57a9533b7e4
2015,Brian Lo-A-Njoe,http://ufcstats.com/fighter-details/7abce81b72fbbd9b
2016,John Lober,http://ufcstats.com/fighter-details/31652c9267606d54
2017,Artem Lobov,http://ufcstats.com/fighter-details/02f2a9702ba3d167
2018,Dylan Lockard,http://ufcstats.com/fighter-details/9caa254991a5a698
2019,Sean Loeffler,http://ufcstats.com/fighter-details/d3d1ff3f3dfa0931
2020,Christian Lohsen,http://ufcstats.com/fighter-details/4ab36d70d1b28b58
2021,David Loiseau,http://ufcstats.com/fighter-details/22e47b53e4ceb27c
2022,Hector Lombard,http://ufcstats.com/fighter-details/db1f2ed63b54b9a7
2023,Michael Lombardo,http://ufcstats.com/fighter-details/6d6b9a6cb063b60d
2024,Rocky Long,http://ufcstats.com/fighter-details/10e04e5e81f391a0
2025,Thomas Longacre,http://ufcstats.com/fighter-details/989be26791d0aad4
2026,Loma Lookboonmee,http://ufcstats.com/fighter-details/4e30e4250cb08b61
2027,Ange Loosa,http://ufcstats.com/fighter-details/1497e735d9f2560a
2028,Lucas Lopes,http://ufcstats.com/fighter-details/1f70dd67ad507990
2029,Dileno Lopes,http://ufcstats.com/fighter-details/8270c00fae24c922
2030,Diego Lopes,http://ufcstats.com/fighter-details/f166e93d04a8c274
2031,Ivan Lopez,http://ufcstats.com/fighter-details/0db9d2486d564a3c
2032,Steve Lopez,http://ufcstats.com/fighter-details/6085ceb59087514b
2033,Federico Lopez,http://ufcstats.com/fighter-details/9681e0ce67dc978b
2034,Jorge Lopez,http://ufcstats.com/fighter-details/ee624ee2a18f2a43
2035,Christopher Lopez,http://ufcstats.com/fighter-details/5148a665aa527865
2036,Matthew Lopez,http://ufcstats.com/fighter-details/2fc7e9701642ca38
2037,Benito Lopez,http://ufcstats.com/fighter-details/773f7feacf96153e
2038,Gustavo Lopez,http://ufcstats.com/fighter-details/93b62c5f2ba18e51
2039,Brendan Loughnane,http://ufcstats.com/fighter-details/b788862dd1c11eac
2040,Nate Loughran,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d
2041,Rashard Lovelace,http://ufcstats.com/fighter-details/e601d71cf8e5be22
2042,Ian Loveland,http://ufcstats.com/fighter-details/eea0274e153256a0
2043,Jakob Lovstad,http://ufcstats.com/fighter-details/ad044be25c94dcfd
2044,Waylon Lowe,http://ufcstats.com/fighter-details/28f62d866c59c709
2045,Brandon Lowe,http://ufcstats.com/fighter-details/78ac94d54aa7f378
2046,Joe Lowry,http://ufcstats.com/fighter-details/86248c84834238e7
2047,Lu Kai,http://ufcstats.com/fighter-details/a2d23e684b3db732
2048,Robert Lucarelli,http://ufcstats.com/fighter-details/96087e90d900f0ef
2049,Matt Lucas,http://ufcstats.com/fighter-details/668222c99c5c311d
2050,Cleber Luciano,http://ufcstats.com/fighter-details/9bdebbf2735d14c2
2051,Iasmin Lucindo,http://ufcstats.com/fighter-details/abcf2cc6efc42031
2052,Duane Ludwig,http://ufcstats.com/fighter-details/84ac950d4c1722dd
2053,Mike Lullo,http://ufcstats.com/fighter-details/e26882820f9e8df5
2054,Dalcha Lungiambula,http://ufcstats.com/fighter-details/ce632027bf2a871b
2055,Alexandru Lungu,http://ufcstats.com/fighter-details/4887e5bc4dbb73ff
2056,Vicente Luque,http://ufcstats.com/fighter-details/6d4b63c767106d3a
2057,Thaddeus Luster,http://ufcstats.com/fighter-details/505934897b8b4824
2058,Travis Lutter,http://ufcstats.com/fighter-details/622f015c81a9b13a
2059,Tucker Lutz,http://ufcstats.com/fighter-details/7832f2f62f04178f
2060,Lv Zhenhong,http://ufcstats.com/fighter-details/5a4913108a3b9190
2061,Stevie Lynch,http://ufcstats.com/fighter-details/710d93f1508f7104
2062,Adam Lynn,http://ufcstats.com/fighter-details/edfe95e3c33a4bf8
2063,Chris Lytle,http://ufcstats.com/fighter-details/91acd6910b802a9e
2064,Dong Hyun Ma,http://ufcstats.com/fighter-details/98a6b2361045898f
2065,Pawan Maan,http://ufcstats.com/fighter-details/450bacdacd706bcd
2066,William Macario,http://ufcstats.com/fighter-details/ed74afc8b5b47a61
2067,Jason MacDonald,http://ufcstats.com/fighter-details/2be6596a9db33bf5
2068,Rob MacDonald,http://ufcstats.com/fighter-details/f3388d2cf7ab3f64
2069,Rory MacDonald,http://ufcstats.com/fighter-details/cbd5d3cdd862e90e
2070,Ryan MacDonald,http://ufcstats.com/fighter-details/35e1f9984ed64206
2071,Veronica Macedo,http://ufcstats.com/fighter-details/4798e823ada58fe9
2072,Clayton MacFarlane,http://ufcstats.com/fighter-details/39831e62d12e7ad1
2073,Ilima Macfarlane,http://ufcstats.com/fighter-details/8cf90e41646491fd
2074,Valesca Machado,http://ufcstats.com/fighter-details/a1a91dbf41a029c4
2075,Caio Machado,http://ufcstats.com/fighter-details/89839250eb25c9c1
2076,Lyoto Machida,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6
2077,War Machine,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0
2078,Anthony Macias,http://ufcstats.com/fighter-details/dedc3bb440d09554
2079,Pauline Macias,http://ufcstats.com/fighter-details/e88b83dea18f5d31
2080,Reza Madadi,http://ufcstats.com/fighter-details/e25bcbcdaf6537a1
2081,Don Madge,http://ufcstats.com/fighter-details/68c7ad953455c73f
2082,Ryan Madigan,http://ufcstats.com/fighter-details/a8d521d913df4e31
2083,Jon Madsen,http://ufcstats.com/fighter-details/7691a80e6ca3e55b
2084,Mark Madsen,http://ufcstats.com/fighter-details/da0995f19b749cfa
2085,Yoshiro Maeda,http://ufcstats.com/fighter-details/a4bf17bd3ba3423b
2086,Leonardo Mafra,http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1
2087,Vinny Magalhaes,http://ufcstats.com/fighter-details/88a9bc81271ccd89
2088,Vinicius Magalhaes,http://ufcstats.com/fighter-details/1b583c64c23f0c7f
2089,Caio Magalhaes,http://ufcstats.com/fighter-details/0c5c66ddd1886b83
2090,Bernardo Magalhaes,http://ufcstats.com/fighter-details/7a613f78dd7ee8f8
2091,Eric Magana,http://ufcstats.com/fighter-details/8db1b36dde268ef6
2092,Brandon Magana,http://ufcstats.com/fighter-details/2015c944226ad2df
2093,Angela Magana,http://ufcstats.com/fighter-details/bd878a638e0e3be3
2094,Neil Magny,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5
2095,Ibragim Magomedov,http://ufcstats.com/fighter-details/e7e970d508529bf3
2096,Rashid Magomedov,http://ufcstats.com/fighter-details/7ea1f74cef32f906
2097,Ruslan Magomedov,http://ufcstats.com/fighter-details/369e1ce458ef50a6
2098,Abus Magomedov,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4
2099,Shara Magomedov,http://ufcstats.com/fighter-details/06734ca9d88dec3a
2100,Zabit Magomedsharipov,http://ufcstats.com/fighter-details/87aa9fb63d6b51a1
2101,John Maguire,http://ufcstats.com/fighter-details/1a7745388839e52b
2102,Lolohea Mahe,http://ufcstats.com/fighter-details/fb0b6593cec84356
2103,Michelle Maher,http://ufcstats.com/fighter-details/118463dd8db16e7f
2104,Maheshate,http://ufcstats.com/fighter-details/8c1ca54b5089d199
2105,Bill Mahood,http://ufcstats.com/fighter-details/ae58685caf8e4a0d
2106,Klayton Mai,http://ufcstats.com/fighter-details/7a9c1bb08a743d7f
2107,Demian Maia,http://ufcstats.com/fighter-details/427b5953ac8e3a27
2108,Jennifer Maia,http://ufcstats.com/fighter-details/8e1f36476ef02a6a
2109,Nayara Maia,http://ufcstats.com/fighter-details/03b1b79b34eaf217
2110,Roshan Mainam,http://ufcstats.com/fighter-details/b301292b1bc92bdb
2111,Levan Makashvili,http://ufcstats.com/fighter-details/938ad489fb7a1f31
2112,John Makdessi,http://ufcstats.com/fighter-details/c21a036b4e012f1c
2113,Islam Makhachev,http://ufcstats.com/fighter-details/275aca31f61ba28c
2114,Aliev Makhmud,http://ufcstats.com/fighter-details/3d481aa374c954a1
2115,Zach Makovsky,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30
2116,Jeremy Malaterre,http://ufcstats.com/fighter-details/110404b505fb562c
2117,Fabio Maldonado,http://ufcstats.com/fighter-details/1fb80f46d3c105d9
2118,Marvin Maldonado,http://ufcstats.com/fighter-details/e5ce754b01f922be
2119,Bea Malecki,http://ufcstats.com/fighter-details/b60c980f79b87ce8
2120,Nazareno Malegarie,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051
2121,Carl Malenko,http://ufcstats.com/fighter-details/a314687f372b2cec
2122,Jacob Malkoun,http://ufcstats.com/fighter-details/d4270315cbcf2569
2123,Mike Malott,http://ufcstats.com/fighter-details/dd6103dd7127db1d
2124,Troy Mandaloniz,http://ufcstats.com/fighter-details/725a834930c2b5bf
2125,Nate Maness,http://ufcstats.com/fighter-details/6e9f40c706f91f32
2126,Michael Mangan,http://ufcstats.com/fighter-details/9297ce6eee046f7a
2127,Gary Mangat,http://ufcstats.com/fighter-details/1c0ffc63d8ec8f45
2128,Melvin Manhoef,http://ufcstats.com/fighter-details/e5767ed355a937c2
2129,Melchor Manibusan,http://ufcstats.com/fighter-details/b6c6d1731ff00eeb
2130,Jon Manley,http://ufcstats.com/fighter-details/a0602dd050bebefc
2131,Steve Mann,http://ufcstats.com/fighter-details/0eef1bf99afd4ff2
2132,Marnic Mann,http://ufcstats.com/fighter-details/b6203e0492a9336c
2133,Chris Manuel,http://ufcstats.com/fighter-details/a23e63184c65f5b8
2134,Jimi Manuwa,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e
2135,Cristiano Marcello,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
2136,Daniel Marcos,http://ufcstats.com/fighter-details/850266b3dc4e506e
2137,Jose Maria,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3
2138,Marcos Mariano,http://ufcstats.com/fighter-details/72e5e5a6edfa8223
2139,Enrique Marin,http://ufcstats.com/fighter-details/23a6e307077c6ccc
2140,Ronny Markes,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
2141,Rory Markham,http://ufcstats.com/fighter-details/23a16ebe733e3041
2142,Randa Markos,http://ufcstats.com/fighter-details/4a57ebb14315b251
2143,Christina Marks,http://ufcstats.com/fighter-details/c7be22a47a58365a
2144,Nate Marquardt,http://ufcstats.com/fighter-details/a8e6a69796280f17
2145,Danilo Marques,http://ufcstats.com/fighter-details/687c15b2eddfaa63
2146,Julian Marquez,http://ufcstats.com/fighter-details/d0e1b42d41dab603
2147,Carmelo Marrero,http://ufcstats.com/fighter-details/aa03a3ca00ac6827
2148,Cesar Marscucci,http://ufcstats.com/fighter-details/e8efeb9cf33b1941
2149,John Marsh,http://ufcstats.com/fighter-details/b6b12014698cc345
2150,CJ Marsh,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9
2151,Eliot Marshall,http://ufcstats.com/fighter-details/a08d909a5be6f410
2152,Doug Marshall,http://ufcstats.com/fighter-details/0c1773639c795466
2153,David Marshall,http://ufcstats.com/fighter-details/0a2813f89a758ff7
2154,Francis Marshall,http://ufcstats.com/fighter-details/5d495dec23d7c68e
2155,Jack Marshman,http://ufcstats.com/fighter-details/045f25b3a4c08e81
2156,Terry Martin,http://ufcstats.com/fighter-details/6a92caba39b64752
2157,Eric Martin,http://ufcstats.com/fighter-details/abbc4fc02e0d84b3
2158,Justin Martin,http://ufcstats.com/fighter-details/3da19339ee7051d5
2159,Dave Martin,http://ufcstats.com/fighter-details/92c96df8bdab5fea
2160,Joe Martin,http://ufcstats.com/fighter-details/325550dab63fb25a
2161,Anthony Rocco Martin,http://ufcstats.com/fighter-details/5331b25a60417ffb
2162,Mallory Martin,http://ufcstats.com/fighter-details/19b7738321cfae42
2163,Michal Martinek,http://ufcstats.com/fighter-details/9acf42aebe9bb895
2164,Rainy Martinez,http://ufcstats.com/fighter-details/577ec7e108b94be3
2165,Danny Martinez,http://ufcstats.com/fighter-details/8a9c6c4301f6d088
2166,Alonzo Martinez,http://ufcstats.com/fighter-details/feffee4fc6da3aa3
2167,Henry Martinez,http://ufcstats.com/fighter-details/76729a829623e266
2168,Jonathan Martinez,http://ufcstats.com/fighter-details/f2477cf43c4975cc
2169,Poppies Martinez,http://ufcstats.com/fighter-details/8851bb0418d27d28
2170,Andrew Martinez,http://ufcstats.com/fighter-details/f8c2aba4815876b5
2171,Mana Martinez,http://ufcstats.com/fighter-details/c0386644627a7ee5
2172,Victor Martinez,http://ufcstats.com/fighter-details/3e708ce33b6b18e6
2173,Roque Martinez,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a
2174,Melissa Martinez,http://ufcstats.com/fighter-details/3f4c3bc822bea45d
2175,Wagner da Conceicao Martins,http://ufcstats.com/fighter-details/563d051c9e769b24
2176,Adriano Martins,http://ufcstats.com/fighter-details/7dcf06c1967801c1
2177,Lucas Martins,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f
2178,Max Martyniouk,http://ufcstats.com/fighter-details/69d3fa376ff2595e
2179,Bristol Marunde,http://ufcstats.com/fighter-details/a17322f99ddfd8e9
2180,Shoji Maruyama,http://ufcstats.com/fighter-details/c046100aea0dba9a
2181,Mike Massenzio,http://ufcstats.com/fighter-details/5b2d7906aa894274
2182,Jameel Massouh,http://ufcstats.com/fighter-details/883922e5cd6d8473
2183,Tiffany Masters,http://ufcstats.com/fighter-details/ca743f96dd2063d5
2184,Jorge Masvidal,http://ufcstats.com/fighter-details/47b9e0e7703a4868
2185,Al Matavao,http://ufcstats.com/fighter-details/eec3fe66a8b11a26
2186,Tateki Matsuda,http://ufcstats.com/fighter-details/3a524c6700addc24
2187,Daijiro Matsui,http://ufcstats.com/fighter-details/cd42bbe8887bba90
2188,Koichiro Matsumoto,http://ufcstats.com/fighter-details/2fb6f197d1fbc779
2189,Koyomi Matsushima,http://ufcstats.com/fighter-details/5ad226da6c74a48e
2190,Naoki Matsushita,http://ufcstats.com/fighter-details/990060b2a68a7b82
2191,AJ Matthews,http://ufcstats.com/fighter-details/18e4f61f16f458c6
2192,Jake Matthews,http://ufcstats.com/fighter-details/a845f0735bc67405
2193,Connor Matthews,http://ufcstats.com/fighter-details/36e78278a77006d4
2194,Claudio Mattos,http://ufcstats.com/fighter-details/6e2b1d631832921d
2195,John Matua,http://ufcstats.com/fighter-details/c933d423ebdbbbdb
2196,Francesco Maturi,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18
2197,Vladimir Matyushenko,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
2198,Miranda Maverick,http://ufcstats.com/fighter-details/f29a6350c69f4a33
2199,Nick Maximov,http://ufcstats.com/fighter-details/12585614e0ed2626
2200,Elaina Maxwell,http://ufcstats.com/fighter-details/a16ce18149021139
2201,Jeremy May,http://ufcstats.com/fighter-details/c32fdfe75cda5b22
2202,Jack May,http://ufcstats.com/fighter-details/2c6e81426dd7573c
2203,Don'Tale Mayes,http://ufcstats.com/fighter-details/1a9480fc288e55d7
2204,Gray Maynard,http://ufcstats.com/fighter-details/7d96bc577e5178b2
2205,Brooke Mayo,http://ufcstats.com/fighter-details/1b41c21d947d6f2f
2206,Gina Mazany,http://ufcstats.com/fighter-details/016a8d958883167c
2207,Sabina Mazo,http://ufcstats.com/fighter-details/70d2329a92864fdb
2208,Scott McAfee,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
2209,Bobby McAndrews,http://ufcstats.com/fighter-details/ef6f45095119d416
2210,Michael McBride,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
2211,Ian McCall,http://ufcstats.com/fighter-details/701e057d63c124d9
2212,Molly McCann,http://ufcstats.com/fighter-details/51018a31ddf31eb2
2213,Charles McCarthy,http://ufcstats.com/fighter-details/da97d6c97d09c030
2214,Sean McCorkle,http://ufcstats.com/fighter-details/008dc37cca279def
2215,Kris McCray,http://ufcstats.com/fighter-details/baed16f18348908e
2216,Tamdan McCrory,http://ufcstats.com/fighter-details/eff47295daf721a6
2217,Rob McCullough,http://ufcstats.com/fighter-details/11e3fd7546359fc5
2218,Justin McCully,http://ufcstats.com/fighter-details/75f871836d41f90f
2219,Robert McDaniel,http://ufcstats.com/fighter-details/5cafbc97dba2e797
2220,Michael McDonald,http://ufcstats.com/fighter-details/d0314416a7f26527
2221,Scott McDonald,http://ufcstats.com/fighter-details/08ae3100bf2100ed
2222,Josh McDonald,http://ufcstats.com/fighter-details/b507a76087e3ed9f
2223,Miles McDonald,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5
2224,Justin McElfresh,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
2225,Drew McFedries,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
2226,Liam McGeary,http://ufcstats.com/fighter-details/e4e0993befecdaf8
2227,Gan McGee,http://ufcstats.com/fighter-details/d90b630e0561818b
2228,Court McGee,http://ufcstats.com/fighter-details/523fa774700d7d3f
2229,Ryan McGillivray,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
2230,Ryan McGivern,http://ufcstats.com/fighter-details/856ec65948b7d234
2231,Jack McGlaughlin,http://ufcstats.com/fighter-details/237187ed9f419285
2232,Conor McGregor,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
2233,Greg McIntyre,http://ufcstats.com/fighter-details/00a905a4a4a2b071
2234,Antonio McKee,http://ufcstats.com/fighter-details/3414b50b08a10600
2235,AJ McKee,http://ufcstats.com/fighter-details/f3ec0214794a699e
2236,Rhys McKee,http://ufcstats.com/fighter-details/f748267c4ab6c127
2237,Cory McKenna,http://ufcstats.com/fighter-details/3351aa64aa83c4d9
2238,Tim McKenzie,http://ufcstats.com/fighter-details/9ca265dfe8323db3
2239,Cody McKenzie,http://ufcstats.com/fighter-details/7be63795363029e8
2240,Terrance McKinney,http://ufcstats.com/fighter-details/809bd1a871491508
2241,Brian McLaughlin,http://ufcstats.com/fighter-details/6488729da7ac1c79
2242,Jason McLean,http://ufcstats.com/fighter-details/8336d7a85ce45481
2243,Garreth McLellan,http://ufcstats.com/fighter-details/f215cfbd4ba3c270
2244,Sara McMann,http://ufcstats.com/fighter-details/7be74a12d7352df2
2245,James McSweeney,http://ufcstats.com/fighter-details/cac08b8685387ca5
2246,Charles McTorry,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e
2247,Daniel McWilliams,http://ufcstats.com/fighter-details/7b03d9df5910917d
2248,Tim Means,http://ufcstats.com/fighter-details/4b47e71384a9522f
2249,Yancy Medeiros,http://ufcstats.com/fighter-details/813550bc53b15fb0
2250,Anistavio Medeiros,http://ufcstats.com/fighter-details/2937cb502dda0808
2251,Kaline Medeiros,http://ufcstats.com/fighter-details/263af068bd986548
2252,Uros Medic,http://ufcstats.com/fighter-details/681399317dbf4701
2253,Todd Medina,http://ufcstats.com/fighter-details/b60391da771deefe
2254,Jason Medina,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e
2255,Emil Meek,http://ufcstats.com/fighter-details/103b06d8707895a9
